CustomerID,ActualLabel,ActualLabel_Text,PredictedProbability,PredictedLabel,PredictedLabel_Text,ChurnRisk,OrderValue,NumItems,NumUniqueProducts,BasketRepeatScore,BestProductRepeatScore,Month,MonthName,DaysFromStart,DayOfWeek,IsWeekend,IsBusinessHours,Country,CountryRepeatRate,MonthRepeatRate,AvgItemPrice,OrderValuePercentile,NumItemsPercentile,TimePeriod,ProductQuality,RiskCategory,OrderValueCategory,PredictionCorrect,PredictionType
13946,1,Repeat Buyer,0.6017053,1,Repeat Buyer,0.3982947,209.85,4,4,0.7241,0.825,3,March,106,5,0,1,United Kingdom,0.6548,0.7212,2.82,33.96,8.81,Feb-Mar,High,Medium Risk,Medium ($200-$400),True,Correct
13947,0,One-time Buyer,0.14353651,0,One-time Buyer,0.8564635,90.6,5,5,0.5453,0.7619,10,October,308,4,0,1,United Kingdom,0.6548,0.3464,2.93,6.25,11.04,Aug-Sep,Low,Very High Risk,Small (<$200),True,Correct
13948,0,One-time Buyer,0.7790814,1,Repeat Buyer,0.2209186,102.0,3,3,0.7396,0.8125,12,December,13,3,0,1,United Kingdom,0.6548,0.8369,3.95,8.12,6.09,Dec-Jan,High,Low Risk,Small (<$200),False,False Positive
13949,1,Repeat Buyer,0.54696715,1,Repeat Buyer,0.45303285,537.9,38,38,0.6535,0.9091,9,September,279,3,0,1,United Kingdom,0.6548,0.4749,1.59,81.21,81.19,Aug-Sep,Medium,Medium Risk,Large ($400-$800),True,Correct
13950,1,Repeat Buyer,0.42274183,0,One-time Buyer,0.57725817,179.31,7,7,0.7238,0.7895,4,April,127,5,0,1,United Kingdom,0.6548,0.6667,6.28,27.72,17.32,Apr-May,High,High Risk,Small (<$200),False,False Negative
13951,1,Repeat Buyer,0.92423344,1,Repeat Buyer,0.07576656,212.56,12,12,0.7556,0.9,2,February,79,6,0,1,United Kingdom,0.6548,0.7711,2.79,34.47,32.9,Feb-Mar,Very High,Low Risk,Medium ($200-$400),True,Correct
13952,1,Repeat Buyer,0.9319013,1,Repeat Buyer,0.068098724,2042.76,93,93,0.7276,0.9487,4,April,135,6,0,1,United Kingdom,0.6548,0.6667,4.25,98.8,98.04,Apr-May,High,Low Risk,Very Large (>$800),True,Correct
13953,1,Repeat Buyer,0.4312392,0,One-time Buyer,0.5687608,500.0,1,1,0.5333,0.5333,12,December,21,4,0,1,United Kingdom,0.6548,0.8369,1.25,78.99,0.0,Dec-Jan,Low,High Risk,Large ($400-$800),False,False Negative
13954,1,Repeat Buyer,0.4574476,0,One-time Buyer,0.5425524,227.41,13,13,0.6327,0.8182,9,September,303,6,0,1,United Kingdom,0.6548,0.4749,6.46,37.86,35.79,Aug-Sep,Medium,High Risk,Medium ($200-$400),False,False Negative
13955,1,Repeat Buyer,0.5894206,1,Repeat Buyer,0.41057938,205.1,11,11,0.7213,0.8,2,February,68,2,0,1,United Kingdom,0.6548,0.7711,2.64,33.04,29.49,Feb-Mar,High,Medium Risk,Medium ($200-$400),True,Correct
13956,1,Repeat Buyer,0.6776979,1,Repeat Buyer,0.3223021,119.72,23,21,0.7229,0.8065,3,March,102,1,1,1,United Kingdom,0.6548,0.7212,2.67,13.4,62.49,Feb-Mar,High,Medium Risk,Small (<$200),True,Correct
13959,1,Repeat Buyer,0.93647134,1,Repeat Buyer,0.06352866,214.74,16,16,0.7516,0.9231,12,December,11,1,1,1,United Kingdom,0.6548,0.8369,2.46,35.07,44.94,Dec-Jan,Very High,Low Risk,Medium ($200-$400),True,Correct
13960,1,Repeat Buyer,0.27841642,0,One-time Buyer,0.7215836,128.1,4,4,0.6643,0.7481,9,September,302,5,0,1,United Kingdom,0.6548,0.4749,3.33,15.45,8.81,Aug-Sep,Medium,High Risk,Small (<$200),False,False Negative
13962,1,Repeat Buyer,0.4720055,0,One-time Buyer,0.5279945,117.6,7,7,0.6981,0.8571,4,April,128,6,0,1,United Kingdom,0.6548,0.6667,8.81,12.64,17.32,Apr-May,High,High Risk,Small (<$200),False,False Negative
13963,1,Repeat Buyer,0.85896707,1,Repeat Buyer,0.14103293,151.3,7,7,0.7533,0.8557,12,December,6,3,0,1,United Kingdom,0.6548,0.8369,3.29,20.43,17.32,Dec-Jan,Very High,Low Risk,Small (<$200),True,Correct
13967,0,One-time Buyer,0.41447058,0,One-time Buyer,0.58552945,80.7,2,2,0.6925,0.7262,7,July,228,1,1,1,United Kingdom,0.6548,0.6011,3.6,5.16,3.69,Jun-Jul,High,High Risk,Small (<$200),True,Correct
13969,1,Repeat Buyer,0.9435218,1,Repeat Buyer,0.056478202,317.59,25,25,0.7481,0.9333,12,December,8,5,0,0,United Kingdom,0.6548,0.8369,2.82,56.38,66.59,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
13971,1,Repeat Buyer,0.8793356,1,Repeat Buyer,0.12066442,333.48,16,16,0.7289,0.8913,2,February,88,1,1,1,United Kingdom,0.6548,0.7711,2.46,59.79,44.94,Feb-Mar,High,Low Risk,Medium ($200-$400),True,Correct
13972,1,Repeat Buyer,0.95542437,1,Repeat Buyer,0.04457563,145.9,9,9,0.758,1.0,5,May,172,1,1,1,United Kingdom,0.6548,0.6937,4.04,19.41,23.31,Apr-May,Very High,Low Risk,Small (<$200),True,Correct
13973,0,One-time Buyer,0.44403508,0,One-time Buyer,0.55596495,264.7,11,11,0.7018,0.8205,2,February,86,6,0,1,United Kingdom,0.6548,0.7711,3.76,43.92,29.49,Feb-Mar,High,High Risk,Medium ($200-$400),True,Correct
13974,0,One-time Buyer,0.18620797,0,One-time Buyer,0.81379205,413.59,28,28,0.4711,0.8182,10,October,324,6,0,1,United Kingdom,0.6548,0.3464,2.2,71.5,70.39,Aug-Sep,Low,Very High Risk,Large ($400-$800),True,Correct
13975,1,Repeat Buyer,0.9755838,1,Repeat Buyer,0.024416208,678.76,117,111,0.7346,1.0,3,March,97,3,0,1,United Kingdom,0.6548,0.7212,1.96,87.2,99.01,Feb-Mar,High,Low Risk,Large ($400-$800),True,Correct
13976,0,One-time Buyer,0.58203655,1,Repeat Buyer,0.41796345,357.98,10,10,0.7072,0.8667,5,May,167,3,0,1,United Kingdom,0.6548,0.6937,3.57,64.28,26.47,Apr-May,High,Medium Risk,Medium ($200-$400),False,False Positive
13978,1,Repeat Buyer,0.36472082,0,One-time Buyer,0.6352792,158.99,14,14,0.6158,0.8571,10,October,328,3,0,1,United Kingdom,0.6548,0.3464,1.15,22.73,38.53,Aug-Sep,Medium,High Risk,Small (<$200),False,False Negative
13979,0,One-time Buyer,0.17367406,0,One-time Buyer,0.82632595,869.87,54,54,0.5312,0.7952,9,September,300,3,0,1,United Kingdom,0.6548,0.4749,1.83,92.0,90.5,Aug-Sep,Low,Very High Risk,Very Large (>$800),True,Correct
13980,0,One-time Buyer,0.15439406,0,One-time Buyer,0.84560597,200.14,11,11,0.4155,0.66,10,October,313,2,0,1,United Kingdom,0.6548,0.3464,3.91,31.82,29.49,Aug-Sep,Low,Very High Risk,Medium ($200-$400),True,Correct
13982,1,Repeat Buyer,0.92234063,1,Repeat Buyer,0.07765937,428.6,23,23,0.7284,0.8727,12,December,8,5,0,1,United Kingdom,0.6548,0.8369,2.53,73.07,62.49,Dec-Jan,High,Low Risk,Large ($400-$800),True,Correct
13983,1,Repeat Buyer,0.56062216,1,Repeat Buyer,0.43937784,329.36,15,15,0.6549,0.7672,12,December,7,4,0,1,United Kingdom,0.6548,0.8369,2.64,59.07,41.73,Dec-Jan,Medium,Medium Risk,Medium ($200-$400),True,Correct
13984,1,Repeat Buyer,0.7599935,1,Repeat Buyer,0.2400065,154.8,5,5,0.7025,0.7778,12,December,7,4,0,1,United Kingdom,0.6548,0.8369,1.31,21.28,11.04,Dec-Jan,High,Low Risk,Small (<$200),True,Correct
13985,1,Repeat Buyer,0.7377098,1,Repeat Buyer,0.26229018,393.0,20,20,0.724,0.8098,3,March,109,1,1,1,United Kingdom,0.6548,0.7212,2.25,69.01,55.8,Feb-Mar,High,Medium Risk,Medium ($200-$400),True,Correct
13986,0,One-time Buyer,0.17840654,0,One-time Buyer,0.82159346,320.46,13,12,0.6985,0.8,11,November,356,3,0,1,United Kingdom,0.6548,0.2601,1.86,57.25,35.79,Aug-Sep,High,Very High Risk,Medium ($200-$400),True,Correct
13988,1,Repeat Buyer,0.88696647,1,Repeat Buyer,0.11303353,631.06,43,43,0.7328,0.8933,3,March,119,4,0,1,United Kingdom,0.6548,0.7212,2.65,85.5,85.15,Feb-Mar,High,Low Risk,Large ($400-$800),True,Correct
13989,1,Repeat Buyer,0.5175161,1,Repeat Buyer,0.48248392,896.67,23,23,0.7171,0.7947,4,April,134,5,0,1,United Kingdom,0.6548,0.6667,2.9,92.48,62.49,Apr-May,High,Medium Risk,Very Large (>$800),True,Correct
13990,0,One-time Buyer,0.67792743,1,Repeat Buyer,0.32207257,311.3,16,16,0.7117,0.8571,5,May,160,3,0,1,United Kingdom,0.6548,0.6937,2.66,54.35,44.94,Apr-May,High,Medium Risk,Medium ($200-$400),False,False Positive
13991,1,Repeat Buyer,0.29316914,0,One-time Buyer,0.70683086,126.35,7,7,0.6442,0.7841,7,July,230,3,0,1,United Kingdom,0.6548,0.6011,1.64,14.92,17.32,Jun-Jul,Medium,High Risk,Small (<$200),False,False Negative
13992,0,One-time Buyer,0.18214047,0,One-time Buyer,0.81785953,76.8,5,5,0.6975,0.7386,11,November,343,4,0,1,United Kingdom,0.6548,0.2601,1.17,4.82,11.04,Aug-Sep,High,Very High Risk,Small (<$200),True,Correct
13993,1,Repeat Buyer,0.8331839,1,Repeat Buyer,0.16681612,323.15,18,18,0.7577,0.8696,1,January,43,5,0,1,United Kingdom,0.6548,0.8153,4.03,57.99,50.7,Dec-Jan,Very High,Low Risk,Medium ($200-$400),True,Correct
13994,1,Repeat Buyer,0.5623547,1,Repeat Buyer,0.43764532,288.57,17,17,0.689,0.8222,7,July,225,5,0,0,United Kingdom,0.6548,0.6011,4.36,47.34,48.28,Jun-Jul,High,Medium Risk,Medium ($200-$400),True,Correct
13995,1,Repeat Buyer,0.8325932,1,Repeat Buyer,0.1674068,310.45,17,17,0.7396,0.875,4,April,128,6,0,0,United Kingdom,0.6548,0.6667,2.25,53.95,48.28,Apr-May,High,Low Risk,Medium ($200-$400),True,Correct
13999,1,Repeat Buyer,0.8109364,1,Repeat Buyer,0.18906361,302.1,17,17,0.6983,0.7931,12,December,12,2,0,1,United Kingdom,0.6548,0.8369,1.32,50.33,48.28,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
14000,0,One-time Buyer,0.27653614,0,One-time Buyer,0.7234639,635.66,15,15,0.6068,0.7647,5,May,162,5,0,1,United Kingdom,0.6548,0.6937,1.95,85.73,41.73,Apr-May,Medium,High Risk,Large ($400-$800),True,Correct
14001,1,Repeat Buyer,0.74088365,1,Repeat Buyer,0.25911635,301.24,9,9,0.696,0.7886,12,December,0,4,0,1,United Kingdom,0.6548,0.8369,4.42,50.08,23.31,Dec-Jan,High,Medium Risk,Medium ($200-$400),True,Correct
14002,1,Repeat Buyer,0.5553468,1,Repeat Buyer,0.4446532,224.79,14,14,0.6705,0.8333,7,July,217,4,0,1,United Kingdom,0.6548,0.6011,6.96,37.19,38.53,Jun-Jul,Medium,Medium Risk,Medium ($200-$400),True,Correct
14004,1,Repeat Buyer,0.9050498,1,Repeat Buyer,0.0949502,900.02,29,29,0.7422,0.8916,2,February,85,5,0,1,United Kingdom,0.6548,0.7711,4.95,92.55,71.94,Feb-Mar,High,Low Risk,Very Large (>$800),True,Correct
14005,1,Repeat Buyer,0.873108,1,Repeat Buyer,0.12689197,187.16,14,14,0.7269,0.8889,5,May,158,1,1,1,United Kingdom,0.6548,0.6937,1.63,29.1,38.53,Apr-May,High,Low Risk,Small (<$200),True,Correct
14006,1,Repeat Buyer,0.77684045,1,Repeat Buyer,0.22315955,304.44,7,7,0.7411,0.792,1,January,61,2,0,1,United Kingdom,0.6548,0.8153,1.48,51.37,17.32,Feb-Mar,High,Low Risk,Medium ($200-$400),True,Correct
14009,1,Repeat Buyer,0.7096542,1,Repeat Buyer,0.2903458,380.91,24,24,0.684,0.9,5,May,168,4,0,1,United Kingdom,0.6548,0.6937,2.23,67.42,64.63,Apr-May,High,Medium Risk,Medium ($200-$400),True,Correct
14012,0,One-time Buyer,0.6925771,1,Repeat Buyer,0.30742288,328.8,11,11,0.7345,0.8378,3,March,96,2,0,1,United Kingdom,0.6548,0.7212,2.83,58.98,29.49,Feb-Mar,High,Medium Risk,Medium ($200-$400),False,False Positive
14013,1,Repeat Buyer,0.558166,1,Repeat Buyer,0.44183397,118.5,8,8,0.7452,0.7886,3,March,98,4,0,0,United Kingdom,0.6548,0.7212,1.35,12.94,20.38,Feb-Mar,High,Medium Risk,Small (<$200),True,Correct
14014,0,One-time Buyer,0.2210052,0,One-time Buyer,0.7789948,505.18,39,39,0.4967,0.8125,9,September,296,6,0,1,United Kingdom,0.6548,0.4749,0.57,79.25,81.97,Aug-Sep,Low,Very High Risk,Large ($400-$800),True,Correct
14015,0,One-time Buyer,0.17136532,0,One-time Buyer,0.8286347,917.34,20,20,0.5707,0.807,10,October,321,3,0,1,United Kingdom,0.6548,0.3464,3.11,92.76,55.8,Aug-Sep,Low,Very High Risk,Very Large (>$800),True,Correct
14016,1,Repeat Buyer,0.8767713,1,Repeat Buyer,0.12322873,753.74,39,39,0.7224,0.8696,12,December,16,6,0,1,EIRE,1.0,0.8369,5.52,89.19,81.97,Dec-Jan,High,Low Risk,Large ($400-$800),True,Correct
14019,1,Repeat Buyer,0.43710738,0,One-time Buyer,0.5628926,384.29,25,25,0.6241,0.8462,7,July,235,1,1,1,United Kingdom,0.6548,0.6011,2.05,68.02,66.59,Jun-Jul,Medium,High Risk,Medium ($200-$400),False,False Negative
14020,1,Repeat Buyer,0.28964266,0,One-time Buyer,0.7103573,331.14,18,18,0.595,0.7947,9,September,285,2,0,1,United Kingdom,0.6548,0.4749,3.24,59.37,50.7,Aug-Sep,Low,High Risk,Medium ($200-$400),False,False Negative
14021,1,Repeat Buyer,0.3844311,0,One-time Buyer,0.6155689,198.9,3,3,0.7075,0.7222,3,March,117,2,0,1,United Kingdom,0.6548,0.7212,5.95,31.59,6.09,Feb-Mar,High,High Risk,Small (<$200),False,False Negative
14022,0,One-time Buyer,0.33894238,0,One-time Buyer,0.6610576,440.0,28,28,0.6829,0.8182,4,April,148,5,0,1,United Kingdom,0.6548,0.6667,1.3,74.13,70.39,Apr-May,High,High Risk,Large ($400-$800),True,Correct
14023,1,Repeat Buyer,0.28681388,0,One-time Buyer,0.71318614,273.14,16,16,0.6411,0.8,4,April,123,1,1,1,United Kingdom,0.6548,0.6667,2.99,45.19,44.94,Apr-May,Medium,High Risk,Medium ($200-$400),False,False Negative
14024,1,Repeat Buyer,0.449718,0,One-time Buyer,0.550282,262.45,13,13,0.6875,0.7692,8,August,249,1,1,1,United Kingdom,0.6548,0.5444,4.01,43.67,35.79,Aug-Sep,High,High Risk,Medium ($200-$400),False,False Negative
14027,0,One-time Buyer,0.16404644,0,One-time Buyer,0.8359536,104.82,6,6,0.5806,0.7143,10,October,313,2,0,1,United Kingdom,0.6548,0.3464,2.14,8.72,14.43,Aug-Sep,Low,Very High Risk,Small (<$200),True,Correct
14029,1,Repeat Buyer,0.22685674,0,One-time Buyer,0.7731433,165.2,6,6,0.5949,0.7143,7,July,229,2,0,1,United Kingdom,0.6548,0.6011,7.55,24.49,14.43,Jun-Jul,Low,Very High Risk,Small (<$200),False,False Negative
14030,1,Repeat Buyer,0.90316087,1,Repeat Buyer,0.09683913,670.55,26,26,0.7406,0.925,12,December,7,4,0,1,United Kingdom,0.6548,0.8369,15.68,86.86,67.6,Dec-Jan,High,Low Risk,Large ($400-$800),True,Correct
14031,1,Repeat Buyer,0.95927626,1,Repeat Buyer,0.04072374,1714.25,25,25,0.748,0.9231,12,December,1,5,0,1,United Kingdom,0.6548,0.8369,4.23,98.16,66.59,Dec-Jan,High,Low Risk,Very Large (>$800),True,Correct
14032,1,Repeat Buyer,0.95460093,1,Repeat Buyer,0.04539907,303.86,14,14,0.7482,0.9231,12,December,7,4,0,1,United Kingdom,0.6548,0.8369,2.64,51.07,38.53,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
14034,1,Repeat Buyer,0.4741906,0,One-time Buyer,0.5258094,455.17,23,23,0.5774,0.9,7,July,216,3,0,1,United Kingdom,0.6548,0.6011,2.85,75.58,62.49,Jun-Jul,Low,High Risk,Large ($400-$800),False,False Negative
14035,1,Repeat Buyer,0.4096893,0,One-time Buyer,0.5903107,301.6,11,11,0.6776,0.712,2,February,76,3,0,1,United Kingdom,0.6548,0.7711,2.12,50.22,29.49,Feb-Mar,Medium,High Risk,Medium ($200-$400),False,False Negative
14036,0,One-time Buyer,0.4600359,0,One-time Buyer,0.5399641,626.65,38,38,0.7058,0.8727,2,February,89,2,0,1,United Kingdom,0.6548,0.7711,4.37,85.34,81.19,Feb-Mar,High,High Risk,Large ($400-$800),True,Correct
14037,1,Repeat Buyer,0.9162278,1,Repeat Buyer,0.08377218,111.8,26,26,0.7364,0.925,12,December,9,6,0,1,United Kingdom,0.6548,0.8369,3.5,10.7,67.6,Dec-Jan,High,Low Risk,Small (<$200),True,Correct
14038,1,Repeat Buyer,0.534533,1,Repeat Buyer,0.46546698,716.32,45,45,0.7019,0.806,5,May,166,2,0,1,United Kingdom,0.6548,0.6937,1.72,88.13,86.23,Apr-May,High,Medium Risk,Large ($400-$800),True,Correct
14039,0,One-time Buyer,0.15682593,0,One-time Buyer,0.8431741,152.2,6,6,0.622,0.8014,11,November,340,1,1,1,United Kingdom,0.6548,0.2601,2.03,20.77,14.43,Aug-Sep,Medium,Very High Risk,Small (<$200),True,Correct
14040,1,Repeat Buyer,0.77596307,1,Repeat Buyer,0.22403693,289.7,24,24,0.7235,0.8243,1,January,42,4,0,1,United Kingdom,0.6548,0.8153,4.87,47.43,64.63,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
14041,0,One-time Buyer,0.3142995,0,One-time Buyer,0.68570054,141.41,21,21,0.7106,0.7865,3,March,107,6,0,1,United Kingdom,0.6548,0.7212,1.87,18.35,58.45,Feb-Mar,High,High Risk,Small (<$200),True,Correct
14044,1,Repeat Buyer,0.9655444,1,Repeat Buyer,0.034455597,173.74,55,54,0.7449,1.0,2,February,64,5,0,1,United Kingdom,0.6548,0.7711,2.6,26.42,91.1,Feb-Mar,High,Low Risk,Small (<$200),True,Correct
14045,1,Repeat Buyer,0.8537091,1,Repeat Buyer,0.1462909,326.4,1,1,0.715,0.715,12,December,0,4,0,1,United Kingdom,0.6548,0.8369,2.55,58.5,0.0,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
14046,0,One-time Buyer,0.3404651,0,One-time Buyer,0.65953493,154.99,14,14,0.6738,0.8333,2,February,89,2,0,1,United Kingdom,0.6548,0.7711,0.54,21.37,38.53,Feb-Mar,Medium,High Risk,Small (<$200),True,Correct
14047,1,Repeat Buyer,0.88642174,1,Repeat Buyer,0.11357826,286.92,12,12,0.7697,0.9012,12,December,1,5,0,1,United Kingdom,0.6548,0.8369,5.67,46.99,32.9,Dec-Jan,Very High,Low Risk,Medium ($200-$400),True,Correct
14048,0,One-time Buyer,0.29373837,0,One-time Buyer,0.70626163,409.93,85,83,0.677,0.9333,2,February,68,2,0,1,United Kingdom,0.6548,0.7711,2.19,71.04,97.28,Feb-Mar,Medium,High Risk,Large ($400-$800),True,Correct
14049,1,Repeat Buyer,0.9769866,1,Repeat Buyer,0.023013413,1031.83,110,108,0.7367,1.0,1,January,56,4,0,1,United Kingdom,0.6548,0.8153,2.5,94.42,98.85,Dec-Jan,High,Low Risk,Very Large (>$800),True,Correct
14050,1,Repeat Buyer,0.4039048,0,One-time Buyer,0.5960952,485.98,37,37,0.6814,0.8023,8,August,267,5,0,1,United Kingdom,0.6548,0.5444,1.47,77.77,80.61,Aug-Sep,High,High Risk,Large ($400-$800),False,False Negative
14051,1,Repeat Buyer,0.9503603,1,Repeat Buyer,0.0496397,623.42,14,14,0.7736,0.9012,12,December,7,4,0,1,United Kingdom,0.6548,0.8369,3.52,85.15,38.53,Dec-Jan,Very High,Low Risk,Large ($400-$800),True,Correct
14052,0,One-time Buyer,0.12973659,0,One-time Buyer,0.8702634,225.36,56,56,0.5539,0.8936,11,November,354,1,1,1,United Kingdom,0.6548,0.2601,2.88,37.33,91.4,Aug-Sep,Low,Very High Risk,Medium ($200-$400),True,Correct
14053,1,Repeat Buyer,0.49907297,0,One-time Buyer,0.50092703,154.25,3,2,0.7142,0.7347,7,July,214,1,1,1,United Kingdom,0.6548,0.6011,1.48,21.19,6.09,Jun-Jul,High,High Risk,Small (<$200),False,False Negative
14054,0,One-time Buyer,0.2408927,0,One-time Buyer,0.7591073,92.46,6,6,0.6413,0.8014,10,October,308,4,0,1,United Kingdom,0.6548,0.3464,1.51,6.57,14.43,Aug-Sep,Medium,Very High Risk,Small (<$200),True,Correct
14055,0,One-time Buyer,0.19755587,0,One-time Buyer,0.8024441,725.64,10,10,0.6025,0.7333,8,August,267,5,0,1,United Kingdom,0.6548,0.5444,4.45,88.45,26.47,Aug-Sep,Medium,Very High Risk,Large ($400-$800),True,Correct
14056,1,Repeat Buyer,0.74117094,1,Repeat Buyer,0.25882906,598.96,131,115,0.7141,0.9091,2,February,89,2,0,1,United Kingdom,0.6548,0.7711,2.21,84.09,99.33,Feb-Mar,High,Medium Risk,Large ($400-$800),True,Correct
14057,1,Repeat Buyer,0.94157916,1,Repeat Buyer,0.058420837,632.52,43,43,0.7196,0.9333,12,December,13,3,0,1,United Kingdom,0.6548,0.8369,1.43,85.57,85.15,Dec-Jan,High,Low Risk,Large ($400-$800),True,Correct
14059,0,One-time Buyer,0.3376853,0,One-time Buyer,0.6623147,183.6,8,8,0.6951,0.7885,3,March,107,6,0,1,United Kingdom,0.6548,0.7212,2.31,28.43,20.38,Feb-Mar,High,High Risk,Small (<$200),True,Correct
14060,1,Repeat Buyer,0.72238106,1,Repeat Buyer,0.27761894,339.84,8,8,0.6851,0.8889,12,December,1,5,0,1,United Kingdom,0.6548,0.8369,0.74,61.03,20.38,Dec-Jan,High,Medium Risk,Medium ($200-$400),True,Correct
14062,1,Repeat Buyer,0.93270886,1,Repeat Buyer,0.06729114,966.62,21,21,0.7149,0.9012,12,December,9,6,0,1,United Kingdom,0.6548,0.8369,3.3,93.5,58.45,Dec-Jan,High,Low Risk,Very Large (>$800),True,Correct
14064,1,Repeat Buyer,0.6845969,1,Repeat Buyer,0.3154031,185.15,16,12,0.7344,0.8163,3,March,99,5,0,1,United Kingdom,0.6548,0.7212,1.59,28.82,44.94,Feb-Mar,High,Medium Risk,Small (<$200),True,Correct
14066,0,One-time Buyer,0.39754835,0,One-time Buyer,0.6024517,152.55,7,7,0.7103,0.76,3,March,107,6,0,1,United Kingdom,0.6548,0.7212,4.36,20.84,17.32,Feb-Mar,High,High Risk,Small (<$200),True,Correct
14067,1,Repeat Buyer,0.604758,1,Repeat Buyer,0.39524198,224.67,25,25,0.6974,0.8462,9,September,277,1,1,1,United Kingdom,0.6548,0.4749,3.98,37.15,66.59,Aug-Sep,High,Medium Risk,Medium ($200-$400),True,Correct
14068,0,One-time Buyer,0.35920164,0,One-time Buyer,0.64079833,265.85,24,22,0.7096,0.8382,1,January,53,1,1,1,United Kingdom,0.6548,0.8153,4.09,44.09,64.63,Dec-Jan,High,High Risk,Medium ($200-$400),True,Correct
14071,1,Repeat Buyer,0.97961503,1,Repeat Buyer,0.020384967,225.4,20,20,0.7375,1.0,3,March,109,1,1,1,United Kingdom,0.6548,0.7212,1.55,37.35,55.8,Feb-Mar,High,Low Risk,Medium ($200-$400),True,Correct
14073,0,One-time Buyer,0.11715478,0,One-time Buyer,0.8828452,151.04,13,13,0.5694,0.7049,11,November,341,2,0,1,United Kingdom,0.6548,0.2601,2.14,20.34,35.79,Aug-Sep,Low,Very High Risk,Small (<$200),True,Correct
14075,1,Repeat Buyer,0.9019618,1,Repeat Buyer,0.0980382,307.92,18,18,0.7195,0.9474,3,March,112,4,0,1,United Kingdom,0.6548,0.7212,1.78,52.85,50.7,Feb-Mar,High,Low Risk,Medium ($200-$400),True,Correct
14076,0,One-time Buyer,0.2606171,0,One-time Buyer,0.73938286,122.47,46,43,0.5953,0.9,8,August,244,3,0,1,United Kingdom,0.6548,0.5444,2.01,13.95,86.81,Aug-Sep,Low,High Risk,Small (<$200),True,Correct
14077,1,Repeat Buyer,0.97403276,1,Repeat Buyer,0.02596724,117.11,20,20,0.7426,1.0,3,March,99,5,0,1,United Kingdom,0.6548,0.7212,2.98,12.52,55.8,Feb-Mar,High,Low Risk,Small (<$200),True,Correct
14078,1,Repeat Buyer,0.9784387,1,Repeat Buyer,0.021561325,136.24,13,13,0.7502,1.0,12,December,0,4,0,1,United Kingdom,0.6548,0.8369,3.49,17.13,35.79,Dec-Jan,Very High,Low Risk,Small (<$200),True,Correct
14079,0,One-time Buyer,0.364796,0,One-time Buyer,0.63520396,375.1,12,12,0.6712,0.7692,8,August,249,1,1,1,United Kingdom,0.6548,0.5444,3.27,66.64,32.9,Aug-Sep,Medium,High Risk,Medium ($200-$400),True,Correct
14080,0,One-time Buyer,0.24537349,0,One-time Buyer,0.7546265,45.6,4,4,0.7183,0.75,11,November,341,2,0,1,United Kingdom,0.6548,0.2601,0.95,2.05,8.81,Aug-Sep,High,Very High Risk,Small (<$200),True,Correct
14081,1,Repeat Buyer,0.79216915,1,Repeat Buyer,0.20783085,423.52,69,67,0.6991,0.9286,12,December,4,1,1,1,United Kingdom,0.6548,0.8369,3.04,72.49,95.02,Dec-Jan,High,Low Risk,Large ($400-$800),True,Correct
14082,0,One-time Buyer,0.6954994,1,Repeat Buyer,0.30450058,182.25,29,28,0.7225,0.8098,12,December,9,6,0,1,United Kingdom,0.6548,0.8369,2.59,28.18,71.94,Dec-Jan,High,Medium Risk,Small (<$200),False,False Positive
14083,1,Repeat Buyer,0.97669196,1,Repeat Buyer,0.023308039,309.54,66,62,0.7206,1.0,12,December,2,6,0,1,United Kingdom,0.6548,0.8369,2.89,53.65,94.3,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
14085,1,Repeat Buyer,0.86067617,1,Repeat Buyer,0.13932383,308.05,12,12,0.7101,0.8557,12,December,5,2,0,1,United Kingdom,0.6548,0.8369,2.88,52.87,32.9,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
14087,0,One-time Buyer,0.17041558,0,One-time Buyer,0.8295844,194.42,69,61,0.5994,0.9091,12,December,371,4,0,1,United Kingdom,0.6548,0.8369,1.42,30.5,95.02,Aug-Sep,Low,Very High Risk,Small (<$200),True,Correct
14088,1,Repeat Buyer,0.9253095,1,Repeat Buyer,0.07469052,7544.91,93,93,0.7384,0.9444,1,January,51,6,0,1,United Kingdom,0.6548,0.8153,7.31,99.88,98.04,Dec-Jan,High,Low Risk,Very Large (>$800),True,Correct
14089,0,One-time Buyer,0.22019637,0,One-time Buyer,0.77980363,161.0,14,13,0.6409,0.8,10,October,317,6,0,1,United Kingdom,0.6548,0.3464,2.21,23.2,38.53,Aug-Sep,Medium,Very High Risk,Small (<$200),True,Correct
14090,0,One-time Buyer,0.26806465,0,One-time Buyer,0.7319354,76.32,1,1,0.6,0.6,1,January,49,4,0,1,United Kingdom,0.6548,0.8153,1.06,4.57,0.0,Dec-Jan,Low,High Risk,Small (<$200),True,Correct
14092,1,Repeat Buyer,0.8550308,1,Repeat Buyer,0.14496922,250.65,13,13,0.7389,0.8045,12,December,15,5,0,1,United Kingdom,0.6548,0.8369,3.08,41.83,35.79,Dec-Jan,High,Low Risk,Medium ($200-$400),True,Correct
