CustomerID,target,days_to_second_purchase,order_value,num_items,num_unique_products,total_quantity,avg_item_price,product_diversity_ratio,order_complexity_score,day_of_week,month,hour,is_weekend,is_business_hours,days_from_start,Country,country_repeat_rate,month_repeat_rate,basket_repeat_score,best_product_repeat_score,products_with_history_count,order_value_percentile,num_items_percentile
13330,1,130,335.82,13,13,198,1.98,1,0.5032,6,1,10,0,1,58,United Kingdom,0.6548,0.8153,0.7446,0.8916,13,60.27,35.79
13332,0,,350.9,21,21,179,3.04,1,1.2568,6,11,13,0,1,359,United Kingdom,0.6548,0.2601,0.6142,0.7719,21,63.02,58.45
13334,1,114,1660.44,131,124,836,3.12,0.9466,9.7829,2,2,11,0,1,68,United Kingdom,0.6548,0.7711,0.7401,1,130,97.88,99.33
13336,0,,795.12,51,51,559,2.5,1,3.2712,6,9,14,0,1,296,United Kingdom,0.6548,0.4749,0.6112,0.8098,51,90.5,89
13338,0,,487.02,19,19,256,6.58,1,0.7412,3,7,9,0,1,216,United Kingdom,0.6548,0.6011,0.6562,0.745,19,77.89,53.01
13339,0,,860.12,54,54,326,5.24,1,3.3902,2,5,8,0,0,173,United Kingdom,0.6548,0.6937,0.6526,0.8,47,91.86,90.5
13340,1,131,3678.03,51,51,1605,3.27,1,0.7072,3,3,11,0,1,97,United Kingdom,0.6548,0.7212,0.7334,0.8846,51,99.56,89
13341,0,,775.85,42,42,301,4.18,1,2.2736,5,3,9,0,1,113,United Kingdom,0.6548,0.7212,0.7187,0.8205,42,89.99,84.48
13343,0,,353.43,19,19,135,6.25,1,1.0214,4,6,12,0,1,196,United Kingdom,0.6548,0.6405,0.6493,0.9,19,63.41,53.01
13344,1,209,1656.15,68,68,599,5.81,1,2.792,2,3,10,0,1,96,United Kingdom,0.6548,0.7212,0.7065,0.8936,67,97.86,94.88
13345,0,,389.5,20,20,141,5.65,1,1.027,6,2,9,0,1,86,United Kingdom,0.6548,0.7711,0.7024,0.881,20,68.55,55.8
13347,0,,341.36,8,8,205,7.52,1,0.1875,6,9,13,0,1,303,United Kingdom,0.6548,0.4749,0.5792,0.7714,8,61.29,20.38
13348,0,,233.76,14,14,136,2.21,1,0.8385,5,10,17,0,1,309,United Kingdom,0.6548,0.3464,0.6385,0.7547,14,39.08,38.53
13349,0,,247.32,16,16,225,4.03,1,1.0351,3,11,8,0,0,363,United Kingdom,0.6548,0.2601,0.6769,0.8333,15,41.3,44.94
13350,1,63,646.57,32,32,155,8.15,1,1.5837,4,9,13,0,1,294,United Kingdom,0.6548,0.4749,0.5932,0.7667,32,86.03,76.55
13351,0,,373.94,16,16,117,6.5,1,0.6846,3,10,12,0,1,307,United Kingdom,0.6548,0.3464,0.4788,0.7451,15,66.45,44.94
13352,0,,397.98,24,24,321,3.78,1,1.4473,2,10,13,0,1,313,United Kingdom,0.6548,0.3464,0.6172,0.9091,21,69.77,64.63
13354,0,,743.53,51,51,604,1.85,1,3.4982,5,9,13,0,1,302,United Kingdom,0.6548,0.4749,0.6335,0.9,51,88.93,89
13355,0,,674.7,32,32,314,2.73,1,1.5177,3,8,14,0,1,251,United Kingdom,0.6548,0.5444,0.6893,0.8105,32,87,76.55
13356,0,,768.24,42,42,325,4.32,1,2.2962,3,9,14,0,1,293,United Kingdom,0.6548,0.4749,0.5811,0.8045,42,89.74,84.48
13357,0,,609.95,90,85,322,2.92,0.9444,12.542,1,3,13,1,1,116,United Kingdom,0.6548,0.7212,0.7179,0.9167,90,84.51,97.86
13358,0,,439.03,29,29,285,5.01,1,1.9156,4,3,11,0,1,105,United Kingdom,0.6548,0.7212,0.703,0.875,29,73.9,71.94
13359,0,,439.56,23,23,161,5.8,1,1.2035,6,10,9,0,1,310,United Kingdom,0.6548,0.3464,0.5173,0.7417,23,74.04,62.49
13362,1,41,812.7,52,52,336,3.72,1,3.3272,6,2,11,0,1,86,United Kingdom,0.6548,0.7711,0.7059,0.8571,50,90.85,89.42
13363,1,26,603.82,39,39,443,3.41,1,2.519,5,10,10,0,1,330,United Kingdom,0.6548,0.3464,0.6294,0.8023,39,84.37,81.97
13364,0,,134.96,10,10,71,2.6,1,0.741,5,9,18,0,0,302,United Kingdom,0.6548,0.4749,0.6514,0.8378,8,16.76,26.47
13365,1,184,700.6,39,39,404,3.43,1,2.171,6,5,12,0,1,156,United Kingdom,0.6548,0.6937,0.7156,0.8261,39,87.76,81.97
13366,0,,56.16,1,1,144,0.39,1,0.0178,5,10,13,0,1,323,United Kingdom,0.6548,0.3464,0.7174,0.7174,1,2.74,0
13368,1,80,35.4,1,1,12,2.95,1,0.0282,5,1,12,0,1,36,United Kingdom,0.6548,0.8153,0.6304,0.6304,1,1.31,0
13369,0,,308.28,14,14,149,6.54,1,0.6358,5,12,11,0,1,8,United Kingdom,0.6548,0.8369,0.6404,0.7826,12,52.99,38.53
13370,0,,754.87,39,39,343,3.73,1,2.0149,6,12,10,0,1,2,United Kingdom,0.6548,0.8369,0.663,0.8333,39,89.26,81.97
13372,0,,378.64,23,23,159,6.02,1,1.3971,1,9,12,1,1,284,United Kingdom,0.6548,0.4749,0.6824,0.7759,23,67.17,62.49
13373,1,117,987.7,50,50,458,3.72,1,2.5311,3,3,14,0,1,97,United Kingdom,0.6548,0.7212,0.7469,1,50,93.84,88.4
13375,0,,778.65,37,37,442,3.14,1,1.7582,2,9,10,0,1,285,United Kingdom,0.6548,0.4749,0.6153,0.792,37,90.11,80.61
13376,1,30,376,21,21,191,4.97,1,1.1729,3,4,13,0,1,139,United Kingdom,0.6548,0.6667,0.7079,0.8053,21,66.8,58.45
13379,1,68,136.29,13,13,166,1.19,1,1.24,3,7,12,0,1,237,United Kingdom,0.6548,0.6011,0.6569,0.792,13,17.18,35.79
13381,1,91,416.11,24,24,267,2.81,1,1.3842,2,2,10,0,1,75,United Kingdom,0.6548,0.7711,0.7251,0.8182,24,71.82,64.63
13382,0,,222.99,15,15,131,2.75,1,1.009,6,3,10,0,1,93,United Kingdom,0.6548,0.7212,0.7476,0.8696,15,36.68,41.73
13384,1,49,1172.6,54,54,666,4.05,1,2.4868,3,6,12,0,1,195,United Kingdom,0.6548,0.6405,0.6749,0.8243,54,95.73,90.5
13385,0,,534.57,35,35,281,4.53,1,2.2916,6,1,9,0,1,44,United Kingdom,0.6548,0.8153,0.6951,0.8421,34,81.02,79.13
13388,0,,621.3,31,31,262,4.7,1,1.5468,1,7,12,1,1,242,United Kingdom,0.6548,0.6011,0.6405,0.7619,31,85.08,75.44
13389,1,157,257.89,18,18,115,4.39,1,1.2563,5,4,12,0,1,141,United Kingdom,0.6548,0.6667,0.6928,0.8846,16,42.98,50.7
13390,0,,544.08,13,13,224,3.06,1,0.3106,2,9,8,0,0,299,United Kingdom,0.6548,0.4749,0.5435,0.7561,13,81.48,35.79
13391,0,,59.8,1,1,4,14.95,1,0.0167,6,5,10,0,1,170,United Kingdom,0.6548,0.6937,0.5,0.5,1,2.97,0
13394,1,42,313.76,16,16,212,1.89,1,0.8159,5,2,10,0,1,64,United Kingdom,0.6548,0.7711,0.7532,0.9,16,55.25,44.94
13395,0,,307.72,21,21,336,2.72,1,1.4331,3,6,15,0,1,188,United Kingdom,0.6548,0.6405,0.5509,0.8,21,52.69,58.45
13396,1,290,387.27,15,15,139,3.83,1,0.581,2,1,13,0,1,54,United Kingdom,0.6548,0.8153,0.741,0.9286,15,68.23,41.73
13397,1,44,299.92,8,8,88,3.54,1,0.2134,3,1,13,0,1,34,United Kingdom,0.6548,0.8153,0.7838,0.8889,8,49.3,20.38
13398,0,,457.34,26,26,281,3.43,1,1.4781,3,5,13,0,1,181,United Kingdom,0.6548,0.6937,0.6569,0.8382,26,75.81,67.6
13402,1,244,308.28,17,17,190,2.73,1,0.9375,5,12,17,0,1,1,United Kingdom,0.6548,0.8369,0.7253,0.8036,17,52.96,48.28
13403,0,,75,3,3,44,2.92,1,0.12,3,11,8,0,0,356,United Kingdom,0.6548,0.2601,0.7372,0.807,3,4.38,6.09
13404,1,211,217.81,9,9,99,2.9,1,0.3719,4,5,11,0,1,161,United Kingdom,0.6548,0.6937,0.5496,0.7647,7,35.76,23.31
13405,1,113,160.05,6,6,37,5.58,1,0.2249,4,1,9,0,1,56,United Kingdom,0.6548,0.8153,0.6918,0.7333,6,22.97,14.43
13408,1,1,1024.68,11,11,544,2.19,1,0.1181,4,12,10,0,1,0,United Kingdom,0.6548,0.8369,0.694,0.7805,11,94.28,29.49
13410,1,28,250.24,8,8,140,1.98,1,0.2558,2,2,14,0,1,82,United Kingdom,0.6548,0.7711,0.7532,0.8916,8,41.78,20.38
13411,0,,213.55,18,17,72,3.26,0.9444,1.4329,4,8,13,0,1,266,United Kingdom,0.6548,0.5444,0.6636,0.9167,18,34.68,50.7
13414,1,139,390,1,1,600,0.65,1,0.0026,4,2,12,0,1,77,United Kingdom,0.6548,0.7711,0.6486,0.6486,1,68.64,0
13416,1,37,275,11,11,48,5.75,1,0.44,2,9,14,0,1,292,United Kingdom,0.6548,0.4749,0.6434,0.8229,11,45.33,29.49
13417,1,200,236,10,10,72,5.62,1,0.4237,4,5,16,0,1,168,United Kingdom,0.6548,0.6937,0.7036,0.8298,9,39.24,26.47
13418,1,0,610.64,22,22,228,3.45,1,0.7926,5,12,10,0,1,1,United Kingdom,0.6548,0.8369,0.7325,0.8557,22,84.55,60.69
13419,0,,221.06,16,16,275,1.01,1,1.1581,6,10,12,0,1,310,United Kingdom,0.6548,0.3464,0.7003,0.7826,16,36.38,44.94
13420,1,20,55.8,4,4,74,0.94,1,0.2867,4,6,11,0,1,203,United Kingdom,0.6548,0.6405,0.6917,0.7315,4,2.72,8.81
13421,1,249,825.04,64,64,495,2.25,1,4.9646,3,2,15,0,1,83,United Kingdom,0.6548,0.7711,0.6839,0.8913,63,90.98,93.71
13422,0,,2626.3,127,127,1326,3.03,1,6.1413,5,10,13,0,1,309,United Kingdom,0.6548,0.3464,0.5574,0.8014,124,99.22,99.22
13425,1,126,401.57,27,27,282,2.73,1,1.8154,6,2,8,0,0,79,United Kingdom,0.6548,0.7711,0.7082,0.7978,27,70.14,69.29
13426,1,22,336.98,9,9,142,2.24,1,0.2404,4,12,12,0,1,14,United Kingdom,0.6548,0.8369,0.7362,0.8983,9,60.55,23.31
13427,1,94,214.5,9,9,130,1.71,1,0.3776,1,5,15,1,1,158,United Kingdom,0.6548,0.6937,0.6933,0.7727,9,35.05,23.31
13428,0,,218.47,74,70,156,1.97,0.9459,23.7103,3,11,14,0,1,363,United Kingdom,0.6548,0.2601,0.6288,0.8529,72,35.9,95.78
13429,1,14,330.6,24,24,620,0.71,1,1.7423,1,9,15,1,1,298,United Kingdom,0.6548,0.4749,0.5098,0.7321,24,59.28,64.63
13430,1,67,336.31,29,29,433,1.23,1,2.5007,4,9,14,0,1,287,United Kingdom,0.6548,0.4749,0.6396,0.7917,29,60.41,71.94
13431,1,21,853.68,36,36,556,2.51,1,1.5181,2,9,11,0,1,285,United Kingdom,0.6548,0.4749,0.5206,0.8451,36,91.63,79.92
13434,1,22,72.84,5,5,60,1.21,1,0.3432,1,9,10,1,1,277,United Kingdom,0.6548,0.4749,0.7623,0.8333,5,4.06,11.04
13435,1,62,443.72,21,21,410,2.68,1,0.9939,6,6,17,0,1,184,United Kingdom,0.6548,0.6405,0.7347,0.875,20,74.61,58.45
13436,0,,196.89,12,12,76,5.83,1,0.7314,5,12,10,0,1,372,United Kingdom,0.6548,0.8369,0.615,0.7681,11,30.94,32.9
13437,1,20,1440.9,80,80,398,6.29,1,4.4417,5,6,14,0,1,183,United Kingdom,0.6548,0.6405,0.7192,0.8667,79,97.03,96.77
13439,0,,283.71,54,54,242,1.73,1,10.2781,3,3,14,0,1,118,United Kingdom,0.6548,0.7212,0.6901,0.9167,49,46.65,90.5
13441,0,,296.64,13,13,204,1.93,1,0.5697,6,9,9,0,1,282,United Kingdom,0.6548,0.4749,0.4719,0.7167,13,48.51,35.79
13447,1,2,223.71,16,16,183,2.64,1,1.1443,6,11,10,0,1,338,United Kingdom,0.6548,0.2601,0.6174,0.8182,16,36.89,44.94
13448,1,0,426.56,17,17,150,3.75,1,0.6775,4,12,10,0,1,0,United Kingdom,0.6548,0.8369,0.6961,0.814,17,72.75,48.28
13449,0,,291.88,19,19,222,1.92,1,1.2368,4,11,8,0,0,350,United Kingdom,0.6548,0.2601,0.6089,0.7952,19,47.77,53.01
13450,1,13,240.6,8,8,156,1.81,1,0.266,5,5,19,0,0,155,United Kingdom,0.6548,0.6937,0.7225,0.7805,8,40.07,20.38
13451,1,65,401.49,48,43,260,2.4,0.8958,5.1409,1,1,15,1,1,39,United Kingdom,0.6548,0.8153,0.7347,0.9667,48,70.09,87.66
13452,1,11,295,1,1,1,295,1,0.0034,2,3,11,0,1,103,United Kingdom,0.6548,0.7212,0.8889,0.8889,1,48.17,0
13453,1,123,185,8,8,76,3.83,1,0.3459,4,2,9,0,1,84,United Kingdom,0.6548,0.7711,0.7479,0.7826,6,28.78,20.38
13455,1,341,692.94,30,30,190,4.94,1,1.2988,4,12,13,0,1,7,United Kingdom,0.6548,0.8369,0.7284,0.8462,30,87.64,73.92
13456,1,31,207.66,13,13,100,3.63,1,0.8138,2,5,15,0,1,166,United Kingdom,0.6548,0.6937,0.6578,0.76,13,33.57,35.79
13458,1,21,1185.86,30,30,506,2.74,1,0.7589,4,12,12,0,1,14,United Kingdom,0.6548,0.8369,0.7576,0.9333,30,95.85,73.92
13460,1,20,107.46,11,11,197,0.61,1,1.126,6,10,9,0,1,324,United Kingdom,0.6548,0.3464,0.6582,0.7895,11,9.11,29.49
13461,1,25,576.4,12,12,424,1.63,1,0.2498,4,6,10,0,1,210,United Kingdom,0.6548,0.6405,0.6764,0.7508,12,83.08,32.9
13462,0,,151.5,9,9,62,3.39,1,0.5347,6,4,11,0,1,121,United Kingdom,0.6548,0.6667,0.6978,0.7917,9,20.5,23.31
13464,0,,674.68,41,41,403,3.21,1,2.4916,4,10,15,0,1,315,United Kingdom,0.6548,0.3464,0.5883,0.807,40,86.97,83.68
13466,0,,307.9,17,17,259,2.84,1,0.9386,4,6,16,0,1,189,United Kingdom,0.6548,0.6405,0.6439,0.7647,17,52.82,48.28
13467,1,25,782.46,79,71,426,2.21,0.8987,7.1684,5,11,16,0,1,337,United Kingdom,0.6548,0.2601,0.6139,0.9375,79,90.27,96.7
13468,1,4,308.65,18,18,99,5.02,1,1.0497,4,12,15,0,1,0,United Kingdom,0.6548,0.8369,0.7346,0.9167,17,53.15,50.7
13470,1,15,115.5,7,7,70,1.65,1,0.4242,3,8,17,0,1,258,United Kingdom,0.6548,0.5444,0.7335,0.8014,7,12.15,17.32
13471,1,25,941.67,83,81,587,2.36,0.9759,7.1394,1,10,13,1,1,326,United Kingdom,0.6548,0.3464,0.6722,0.8077,83,93.2,97.03
13473,1,272,241.26,12,12,198,2.82,1,0.5969,3,1,8,0,0,41,United Kingdom,0.6548,0.8153,0.7333,0.8947,11,40.19,32.9
13474,0,,229.59,64,59,132,2.32,0.9219,16.4467,1,4,13,1,1,137,United Kingdom,0.6548,0.6667,0.7016,0.8718,62,38.32,93.71
13475,1,36,317.12,23,23,222,4.27,1,1.6681,2,2,12,0,1,75,United Kingdom,0.6548,0.7711,0.7029,0.8053,23,56.28,62.49
13476,1,102,727.6,29,29,164,13.09,1,1.1559,5,3,14,0,1,92,United Kingdom,0.6548,0.7212,0.7308,0.8889,29,88.52,71.94
13477,1,80,185.4,12,12,120,3.29,1,0.7767,2,2,12,0,1,82,United Kingdom,0.6548,0.7711,0.7585,0.9355,12,28.87,32.9
13479,1,33,144.35,8,8,89,3.38,1,0.4434,3,4,11,0,1,139,United Kingdom,0.6548,0.6667,0.6964,0.8,8,19.14,20.38
13481,1,64,665.28,43,43,471,2.34,1,2.7793,2,3,9,0,1,117,United Kingdom,0.6548,0.7212,0.7292,0.9,43,86.67,85.15
13482,0,,184.64,11,11,116,2.44,1,0.6553,5,4,17,0,1,141,United Kingdom,0.6548,0.6667,0.7046,0.7759,11,28.71,29.49
13483,0,,140.34,10,10,160,1.06,1,0.7126,4,10,11,0,1,308,United Kingdom,0.6548,0.3464,0.6629,0.7069,10,18.22,26.47
13484,0,,313.8,8,8,44,7.5,1,0.204,3,4,16,0,1,132,United Kingdom,0.6548,0.6667,0.7343,0.8298,8,55.29,20.38
13485,0,,454.24,23,23,277,2.43,1,1.1646,4,4,13,0,1,140,United Kingdom,0.6548,0.6667,0.6552,0.8028,23,75.54,62.49
13486,1,26,202.16,15,15,140,2.19,1,1.113,5,7,17,0,1,218,United Kingdom,0.6548,0.6011,0.7367,1,15,32.26,41.73
13487,1,140,193.15,11,11,85,3.51,1,0.6265,3,12,14,0,1,20,United Kingdom,0.6548,0.8369,0.7114,0.75,11,30.25,29.49
13488,1,35,1381.92,45,45,516,3.43,1,1.4654,3,12,13,0,1,6,United Kingdom,0.6548,0.8369,0.7495,0.9444,45,96.84,86.23
13489,1,5,77.28,6,6,64,1.49,1,0.4658,6,2,10,0,1,79,United Kingdom,0.6548,0.7711,0.7599,0.8053,6,4.84,14.43
13491,1,12,98.9,7,7,36,4.56,1,0.4954,5,12,14,0,1,1,United Kingdom,0.6548,0.8369,0.7647,0.8727,7,7.49,17.32
13492,1,52,315.3,15,15,114,3.4,1,0.7136,2,5,10,0,1,159,Switzerland,0.75,0.6937,0.7047,0.8014,15,55.82,41.73
13493,1,11,179.35,4,4,66,14.84,1,0.0892,6,2,16,0,1,86,Switzerland,0.75,0.7711,0.7112,0.7925,4,27.74,8.81
13494,0,,316.26,18,18,162,3.67,1,1.0245,3,2,11,0,1,62,United Kingdom,0.6548,0.7711,0.645,0.8462,18,56.01,50.7
13495,1,8,510.95,14,14,209,2.57,1,0.3836,2,12,15,0,1,5,United Kingdom,0.6548,0.8369,0.702,1,14,79.62,38.53
13496,1,349,501.01,26,26,229,3.72,1,1.3493,4,12,10,0,1,14,United Kingdom,0.6548,0.8369,0.7059,0.8222,26,79.09,67.6
13497,1,85,153.5,9,9,54,3.92,1,0.5277,2,12,11,0,1,5,United Kingdom,0.6548,0.8369,0.5989,0.75,8,21.01,23.31
13499,1,44,158.23,9,9,121,2.29,1,0.5119,3,3,8,0,0,104,United Kingdom,0.6548,0.7212,0.7727,0.8933,9,22.6,23.31
13500,1,86,326.4,20,20,128,3.63,1,1.2255,3,8,12,0,1,251,United Kingdom,0.6548,0.5444,0.6499,0.8182,20,58.5,55.8
13501,0,,1340.32,52,52,560,3.73,1,2.0174,5,2,18,0,0,85,Switzerland,0.75,0.7711,0.7066,0.9048,52,96.75,89.42
13502,1,48,114.6,4,4,60,2.17,1,0.1396,5,1,9,0,1,50,United Kingdom,0.6548,0.8153,0.7079,0.7682,4,11.87,8.81
13503,0,,216.85,17,17,248,2.18,1,1.3327,5,9,13,0,1,302,United Kingdom,0.6548,0.4749,0.5365,0.7097,17,35.53,48.28
13504,0,,295.93,22,22,178,3.7,1,1.6355,5,10,13,0,1,309,United Kingdom,0.6548,0.3464,0.686,0.8105,22,48.37,60.69
13505,1,40,1009.69,54,54,489,3.79,1,2.888,5,4,12,0,1,141,Switzerland,0.75,0.6667,0.7097,0.9375,54,94.1,90.5
13506,1,53,301.12,17,17,232,2.83,1,0.9598,1,12,12,1,1,4,United Kingdom,0.6548,0.8369,0.7314,1,16,50.01,48.28
13507,1,38,1242.38,82,82,751,3.5,1,5.4122,1,7,11,1,1,228,United Kingdom,0.6548,0.6011,0.6889,0.9091,81,96.15,96.96
13508,0,,110.97,12,12,24,5.19,1,1.2976,1,4,11,1,1,130,United Kingdom,0.6548,0.6667,0.7013,0.7952,12,10.38,32.9
13509,1,11,209.32,12,12,260,0.89,1,0.6879,2,2,13,0,1,89,United Kingdom,0.6548,0.7711,0.7227,0.7941,12,33.87,32.9
13510,1,88,585.32,38,38,421,2.72,1,2.467,5,6,9,0,1,190,United Kingdom,0.6548,0.6405,0.709,0.8913,38,83.54,81.19
13512,0,,251.21,15,15,143,4.14,1,0.8957,5,3,10,0,1,113,United Kingdom,0.6548,0.7212,0.664,0.7746,15,41.9,41.73
13513,0,,205.1,10,10,109,3.68,1,0.4876,6,8,11,0,1,247,United Kingdom,0.6548,0.5444,0.6251,0.7716,10,33.02,26.47
13514,0,,152.2,4,4,40,4.18,1,0.1051,3,9,9,0,1,300,United Kingdom,0.6548,0.4749,0.5161,0.7619,4,20.8,8.81
13515,1,99,203.4,13,13,180,2.52,1,0.8309,4,4,10,0,1,126,United Kingdom,0.6548,0.6667,0.7218,0.7698,13,32.56,35.79
13516,1,166,146,7,7,56,3.31,1,0.3356,6,4,11,0,1,135,United Kingdom,0.6548,0.6667,0.7282,0.7835,7,19.51,17.32
13517,1,73,1101.86,76,76,715,2.7,1,5.242,2,6,8,0,0,194,United Kingdom,0.6548,0.6405,0.6882,1,75,95.18,96.13
13518,0,,659.44,38,36,392,2.75,0.9474,2.0745,5,9,10,0,1,288,United Kingdom,0.6548,0.4749,0.6262,0.8098,38,86.44,81.19
13519,0,,122.75,8,8,23,6.34,1,0.5214,5,9,18,0,0,295,United Kingdom,0.6548,0.4749,0.68,0.8182,8,14.09,20.38
13520,1,47,303.4,6,6,110,9.24,1,0.1187,6,12,10,0,1,2,Switzerland,0.75,0.8369,0.7021,0.7317,6,50.86,14.43
13521,1,4,287.88,126,115,180,1.92,0.9127,50.3335,3,11,15,0,1,363,United Kingdom,0.6548,0.2601,0.6187,0.8333,121,47.08,99.19
13522,0,,125.8,5,5,44,3.27,1,0.1987,4,11,15,0,1,343,United Kingdom,0.6548,0.2601,0.5994,0.6927,5,14.69,11.04
13523,1,166,566.95,30,30,365,3.38,1,1.5874,4,12,14,0,1,7,United Kingdom,0.6548,0.8369,0.7329,0.9333,30,82.66,73.92
13524,1,46,159.2,9,9,100,2.26,1,0.5088,4,5,12,0,1,154,United Kingdom,0.6548,0.6937,0.714,0.8182,9,22.78,23.31
13525,1,233,282.88,2,2,208,1.25,1,0.0141,3,4,15,0,1,125,United Kingdom,0.6548,0.6667,0.7013,0.7013,1,46.46,3.69
13527,1,125,110.45,5,5,31,4.07,1,0.2263,2,1,11,0,1,47,United Kingdom,0.6548,0.8153,0.7423,0.8382,5,10.05,11.04
13529,1,125,181.1,7,7,30,7.68,1,0.2706,5,5,11,0,1,169,United Kingdom,0.6548,0.6937,0.639,0.7895,7,28.08,17.32
13531,1,161,305.45,15,15,103,4.84,1,0.7366,4,12,15,0,1,7,United Kingdom,0.6548,0.8369,0.7567,0.8333,15,51.72,41.73
13532,0,,210.31,66,66,129,2.22,1,20.7123,1,11,12,1,1,340,United Kingdom,0.6548,0.2601,0.5791,0.8333,63,34.12,94.3
13533,1,0,128.49,40,39,96,1.9,0.975,12.141,5,3,12,0,1,106,United Kingdom,0.6548,0.7212,0.7136,1,39,15.47,82.73
13534,1,0,253.5,9,9,130,1.95,1,0.3195,5,12,15,0,1,15,United Kingdom,0.6548,0.8369,0.7545,0.8451,9,42.4,23.31
13536,1,22,455.17,25,25,319,3.18,1,1.3731,1,9,13,1,1,298,United Kingdom,0.6548,0.4749,0.5362,0.7708,25,75.61,66.59
13538,1,40,166.8,3,3,24,7.15,1,0.054,6,1,10,0,1,58,United Kingdom,0.6548,0.8153,0.7237,0.7417,3,24.97,6.09
13539,1,68,164.1,11,11,134,3.03,1,0.7374,5,2,15,0,1,64,United Kingdom,0.6548,0.7711,0.691,0.76,11,24,29.49
13544,1,200,122.91,49,42,75,2.26,0.8571,16.744,4,4,12,0,1,133,United Kingdom,0.6548,0.6667,0.6873,0.9167,46,14.11,88.08
13546,1,147,188.16,27,26,109,2.34,0.963,3.7309,2,5,12,0,1,173,United Kingdom,0.6548,0.6937,0.7245,0.8636,26,29.33,69.29
13548,1,147,281.01,61,59,164,2.75,0.9672,12.8074,1,4,11,1,1,130,United Kingdom,0.6548,0.6667,0.718,1,58,46.25,92.99
13549,1,40,183.5,10,10,134,2.06,1,0.545,2,4,13,0,1,131,United Kingdom,0.6548,0.6667,0.7209,0.7619,10,28.41,26.47
13551,0,,91.8,4,4,12,7.65,1,0.1743,2,1,14,0,1,54,United Kingdom,0.6548,0.8153,0.62,0.6588,4,6.5,8.81
13552,1,59,313.7,8,8,74,4.5,1,0.204,6,1,10,0,1,58,United Kingdom,0.6548,0.8153,0.7604,0.8936,8,55.2,20.38
13555,1,0,976.12,30,30,405,3.25,1,0.922,1,5,11,1,1,172,United Kingdom,0.6548,0.6937,0.7078,0.8537,30,93.66,73.92
13557,1,252,240.68,16,16,224,1.5,1,1.0637,6,3,12,0,1,93,United Kingdom,0.6548,0.7212,0.7089,0.9,16,40.12,44.94
13558,1,6,201.99,59,53,126,2.29,0.8983,15.481,1,10,13,1,1,305,United Kingdom,0.6548,0.3464,0.5936,0.8333,59,32.21,92.51
13560,0,,174.37,33,32,64,2.99,0.9697,6.0561,6,12,13,0,1,366,United Kingdom,0.6548,0.8369,0.6476,0.8229,33,26.59,77.63
13561,0,,141.86,14,14,83,3.55,1,1.3816,1,5,12,1,1,158,United Kingdom,0.6548,0.6937,0.6791,0.7978,14,18.52,38.53
13562,1,104,603.27,24,24,233,4.24,1,0.9548,6,4,12,0,1,128,United Kingdom,0.6548,0.6667,0.7236,0.8182,23,84.3,64.63
13563,1,55,310.88,39,39,146,3.32,1,4.8926,6,7,17,0,1,233,United Kingdom,0.6548,0.6011,0.6767,0.8367,39,54.16,81.97
13564,1,13,540,41,40,256,3.61,0.9756,3.037,2,12,17,0,1,5,United Kingdom,0.6548,0.8369,0.7098,0.9,41,81.28,83.68
13565,1,315,110.18,13,13,78,1.58,1,1.5339,1,1,14,1,1,39,United Kingdom,0.6548,0.8153,0.6868,0.8933,12,9.85,35.79
13566,1,41,585.18,113,97,343,1.97,0.8584,18.731,1,9,12,1,1,291,United Kingdom,0.6548,0.4749,0.5925,0.8451,111,83.51,98.89
13568,0,,192.85,44,41,70,3,0.9318,9.3544,1,6,14,1,1,200,United Kingdom,0.6548,0.6405,0.6399,0.7931,44,30.21,85.7
13569,1,350,118.32,24,23,44,3.37,0.9583,4.6653,3,12,12,0,1,6,United Kingdom,0.6548,0.8369,0.753,1,23,12.91,64.63
13570,0,,239.49,27,27,161,2.1,1,3.044,1,4,13,1,1,130,United Kingdom,0.6548,0.6667,0.6323,0.8889,25,39.89,69.29
13571,1,27,145.27,27,27,77,2.76,1,5.0182,5,3,12,0,1,120,United Kingdom,0.6548,0.7212,0.716,0.8636,26,19.32,69.29
13572,0,,1384.25,33,32,534,4.5,0.9697,0.7629,4,5,11,0,1,168,United Kingdom,0.6548,0.6937,0.5887,0.7857,32,96.89,77.63
13573,1,202,31.77,3,3,10,2.37,1,0.2833,5,3,14,0,1,120,United Kingdom,0.6548,0.7212,0.7701,0.8537,3,1.13,6.09
13575,1,42,88.55,5,5,33,3.17,1,0.2823,5,6,14,0,1,197,United Kingdom,0.6548,0.6405,0.6562,0.7619,5,5.88,11.04
13576,1,35,349.15,11,11,108,3.28,1,0.3466,4,12,17,0,1,0,United Kingdom,0.6548,0.8369,0.7247,0.8214,11,62.69,29.49
13577,1,92,356.75,20,20,131,4.51,1,1.1212,3,4,10,0,1,132,United Kingdom,0.6548,0.6667,0.7517,0.84,20,64.01,55.8
13579,1,354,164.7,9,9,46,4.58,1,0.4918,1,12,16,1,1,4,United Kingdom,0.6548,0.8369,0.6618,0.7486,9,24.19,23.31
13581,0,,118,10,10,30,4.48,1,0.8475,5,2,14,0,1,64,United Kingdom,0.6548,0.7711,0.7153,0.9286,10,12.77,26.47
13583,0,,781.03,53,53,725,2.01,1,3.5965,5,7,10,0,1,218,United Kingdom,0.6548,0.6011,0.6075,0.8571,52,90.25,89.92
